@logo      B&M-General Particle Tracer
numderivs           0
cputime     4.000e+00
position    9.900e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
  -7.524e-10  1.358e-09  9.900e-01  1.553e-09 -8.389e-03  1.873e-02  6.950e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.520e+02 
   3.279e-08 -1.060e-07  9.900e-01  1.109e-07  1.477e-02 -4.713e-02  6.936e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.540e+02 
  -2.514e-08 -1.331e-08  9.900e-01  2.845e-08 -3.121e-02 -1.657e-02  6.944e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.560e+02 
   7.175e-09  2.749e-07  9.900e-01  2.750e-07  1.243e-03  6.299e-02  6.925e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.580e+02 
  -8.823e-11 -1.040e-11  9.900e-01  8.885e-11  8.213e-03  1.067e-03  6.953e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.600e+02 
  -3.607e-08  3.877e-08  9.900e-01  5.295e-08 -2.793e-02  2.948e-02  6.941e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.620e+02 
   7.125e-09  1.548e-09  9.900e-01  7.292e-09  2.559e-02  6.059e-03  6.948e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.640e+02 
   6.310e-08 -1.463e-07  9.900e-01  1.594e-07  2.141e-02 -4.994e-02  6.932e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.660e+02 
  -3.745e-10 -3.196e-10  9.900e-01  4.924e-10 -1.535e-02 -1.018e-02  6.951e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.680e+02 
  -7.086e-09  9.848e-08  9.900e-01  9.873e-08 -3.454e-03  4.771e-02  6.937e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.700e+02 
  -2.097e-09 -2.302e-08  9.900e-01  2.312e-08 -1.877e-03 -3.354e-02  6.945e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.720e+02 
  -2.334e-07 -2.886e-08  9.900e-01  2.352e-07 -5.987e-02 -7.288e-03  6.927e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.740e+02 
  -1.206e-10 -2.592e-10  9.900e-01  2.859e-10  5.477e-03  1.276e-02  6.952e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.760e+02 
   7.331e-08 -1.601e-08  9.900e-01  7.504e-08  4.336e-02 -1.011e-02  6.939e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.780e+02 
  -1.220e-08  4.827e-09  9.900e-01  1.312e-08 -2.815e-02  1.025e-02  6.947e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.800e+02 
   1.595e-07  1.324e-07  9.900e-01  2.073e-07  4.439e-02  3.783e-02  6.929e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.820e+02 
   2.031e-09 -1.640e-09  9.900e-01  2.611e-09  1.722e-02 -1.431e-02  6.950e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.840e+02 
  -6.422e-08 -1.135e-07  9.900e-01  1.304e-07 -2.568e-02 -4.430e-02  6.934e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.860e+02 
  -1.892e-08  3.158e-08  9.900e-01  3.682e-08 -1.861e-02  3.228e-02  6.943e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.880e+02 
  -6.306e-08 -2.930e-07  9.900e-01  2.997e-07 -1.265e-02 -6.301e-02  6.923e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.900e+02 
   2.950e-11  2.986e-12  9.900e-01  2.965e-11 -6.328e-03  2.414e-04  6.953e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.920e+02 
   2.404e-08  3.880e-08  9.900e-01  4.564e-08  2.111e-02  3.342e-02  6.942e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.940e+02 
   5.307e-09 -1.981e-09  9.900e-01  5.665e-09  2.356e-02 -9.494e-03  6.948e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.960e+02 
  -1.353e-07  7.624e-08  9.900e-01  1.553e-07 -4.742e-02  2.545e-02  6.932e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.980e+02 
   2.346e-10  1.160e-11  9.900e-01  2.349e-10  1.484e-02  8.937e-03  6.951e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.000e+02 
   5.739e-08 -6.450e-08  9.900e-01  8.633e-08  3.061e-02 -3.458e-02  6.938e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.020e+02 
  -1.269e-08 -1.665e-08  9.900e-01  2.094e-08 -2.059e-02 -2.560e-02  6.945e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.040e+02 
  -9.183e-08  2.313e-07  9.900e-01  2.489e-07 -2.204e-02  5.705e-02  6.926e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.060e+02 
  -1.042e-10  2.758e-10  9.900e-01  2.948e-10  3.149e-03 -1.225e-02  6.952e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.080e+02 
  -5.953e-08 -2.775e-08  9.900e-01  6.568e-08 -3.901e-02 -1.837e-02  6.940e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.100e+02 
